avg_nutrition_score,avg_toxicity_score,avg_processed_score,avg_hormonal_score,avg_overall_score,scan_frequency_weekly,scan_count,healthy_scan_ratio,high_toxicity_ratio,cosmetic_ratio,food_ratio,label
61,40,87,42,48,3,11,0.31,0.6,0.08,0.0,processed_food_heavy
49,51,60,91,36,5,19,0.3,0.51,0.52,0.51,hormonal_risk
87,77,74,26,52,9,46,0.34,0.9,0.24,0.68,toxin_risk
55,100,49,26,45,11,40,0.26,1.0,0.05,0.64,toxin_risk
37,93,60,85,24,2,3,0.28,0.84,0.56,0.52,hormonal_risk
60,44,56,8,63,5,15,0.44,0.55,0.12,0.57,balanced_user
64,91,48,15,52,7,21,0.26,0.9,0.24,0.71,toxin_risk
68,47,9,1,77,6,17,0.73,0.65,0.09,0.55,balanced_user
50,33,35,30,63,12,44,0.79,0.42,0.2,0.73,balanced_user
91,24,29,28,77,15,65,0.87,0.22,0.17,0.54,healthy_trend
51,42,68,78,40,3,20,0.44,0.36,0.03,0.65,processed_food_heavy
62,100,42,26,48,10,42,0.22,1.0,0.0,0.49,toxin_risk
97,33,22,0,85,7,28,0.84,0.39,0.4,0.62,healthy_trend
71,52,64,85,42,11,50,0.11,0.46,0.32323642431320804,0.7,hormonal_risk
46,81,86,58,30,4,15,0.48,0.93,0.25,0.75,toxin_risk
45,72,23,87,40,11,40,0.29,0.83,0.73,0.36,hormonal_risk
61,41,27,31,65,12,49,0.94,0.5,0.29,0.47,healthy_trend
90,28,38,13,77,18,69,0.89,0.47,0.3,0.86,healthy_trend
45,73,55,44,43,2,2,0.34,0.6,0.28,0.85,toxin_risk
76,35,23,35,70,13,58,0.54,0.25,0.09,0.64,balanced_user
67,93,57,53,41,6,29,0.15,0.77,0.03,0.72,processed_food_heavy
71,30,14,43,71,11,37,0.57,0.4,0.09,0.47,balanced_user
34,62,58,47,41,6,23,0.33,0.67,0.09,0.59,toxin_risk
60,23,39,35,65,13,47,0.59,0.15,0.37,0.51,healthy_trend
87,40,15,0,83,18,71,0.59,0.54,0.25,0.71,healthy_trend
57,70,25,57,51,11,42,0.15,0.78,0.20206786665140847,0.52,hormonal_risk
54,35,34,76,52,10,49,0.36,0.43,0.2303800512247988,0.73,hormonal_risk
84,24,30,30,75,15,59,0.62,0.14,0.23,0.7,healthy_trend
65,83,39,47,49,11,41,0.55,0.74,0.18,0.81,toxin_risk
81,83,39,50,52,6,19,0.43,0.66,0.35,0.65,hormonal_risk
72,40,41,7,71,14,50,0.5,0.39,0.21,0.46,balanced_user
35,69,81,67,29,4,6,0.43,0.74,0.05,0.6,processed_food_heavy
48,90,55,25,44,2,11,0.34,0.89,0.1,0.8,processed_food_heavy
78,22,57,12,71,11,42,0.87,0.15,0.29,0.56,healthy_trend
81,32,35,56,64,7,28,0.73,0.53,0.12,0.59,balanced_user
66,56,45,0,66,15,59,0.87,0.72,0.35,0.47,healthy_trend
64,62,50,39,53,3,14,0.38,0.86,0.09113587694100098,0.59,toxin_risk
58,100,42,100,29,3,6,0.11,1.0,0.61,0.51,hormonal_risk
31,57,65,69,35,8,37,0.41,0.65,0.37,0.53,hormonal_risk
54,63,75,100,29,10,43,0.49,0.52,0.55,0.72,hormonal_risk
43,76,82,54,32,5,11,0.37,0.76,0.13,0.7,processed_food_heavy
44,40,38,21,61,12,49,0.52,0.21,0.08,0.52,balanced_user
90,42,25,1,80,6,31,0.73,0.27,0.32,0.89,healthy_trend
30,85,32,28,46,4,17,0.37,1.0,0.15,0.63,toxin_risk
100,9,26,14,87,10,42,0.74,0.0,0.21,0.74,healthy_trend
48,90,90,51,29,5,25,0.23,0.78,0.01,0.75,processed_food_heavy
35,66,45,17,51,8,27,0.16,0.62,0.25,0.66,toxin_risk
57,53,11,11,70,5,17,0.45,0.34,0.12,0.4,balanced_user
62,56,53,41,53,11,44,0.19,0.71,0.29,0.64,toxin_risk
40,92,60,35,38,1,15,0.21,0.9,0.07,0.46,toxin_risk
83,23,19,28,78,9,33,0.75,0.21,0.25,0.86,healthy_trend
18,43,100,53,30,4,12,0.16,0.53,0.023930425989205216,0.93,processed_food_heavy
41,69,80,38,38,7,22,0.29,0.76,0.02,0.96,processed_food_heavy
48,87,53,19,47,9,32,0.38,0.61,0.33,0.92,toxin_risk
57,100,37,40,45,9,29,0.18,1.0,0.33,0.86,toxin_risk
70,83,73,45,42,12,50,0.34,1.0,0.24,0.71,toxin_risk
87,79,39,30,59,10,48,0.2,0.63,0.06875356041788014,0.77,toxin_risk
93,16,7,44,81,6,24,0.66,0.11,0.31,0.56,healthy_trend
52,89,34,41,47,3,16,0.54,0.82,0.0,0.79,toxin_risk
37,91,86,51,27,6,26,0.07,0.81,0.16,0.64,processed_food_heavy
88,37,37,7,76,12,43,0.71,0.27,0.25,0.51,healthy_trend
59,31,41,50,59,11,44,0.38,0.35,0.0,0.78,balanced_user
66,22,39,23,70,10,45,0.55,0.25,0.25,0.84,healthy_trend
100,40,4,1,88,8,38,0.8,0.52,0.06,0.7,healthy_trend
64,23,69,33,59,3,16,0.66,0.12,0.3,0.81,balanced_user
78,64,37,92,46,10,31,0.45,0.6,0.32,0.0,hormonal_risk
89,68,29,85,51,12,35,0.42,0.76,0.85,0.65,hormonal_risk
71,36,49,25,65,14,55,0.93,0.5,0.07,0.73,healthy_trend
77,26,44,9,74,7,24,0.73,0.22,0.06609769569858354,0.0,healthy_trend
71,58,24,49,60,7,30,0.42,0.61,0.21,0.68,balanced_user
62,87,97,51,31,2,10,0.42,0.74,0.04,0.0,processed_food_heavy
100,61,51,0,72,11,38,0.4,0.71,0.3,0.9,balanced_user
42,89,70,39,36,2,3,0.23,0.87,0.23,0.76,toxin_risk
51,50,30,79,48,7,27,0.26,0.37,0.7,0.7,hormonal_risk
72,87,82,25,44,6,24,0.48,0.99,0.0441356122904743,0.52,toxin_risk
79,61,44,32,60,5,21,0.3,0.53,0.2,0.94,toxin_risk
44,100,71,28,36,3,16,0.49,1.0,0.3,0.78,toxin_risk
39,51,45,3,60,7,23,0.87,0.57,0.29,0.83,healthy_trend
39,78,73,26,40,2,6,0.15,0.7,0.17,0.79,processed_food_heavy
37,95,72,8,40,6,24,0.43,0.98,0.23,0.85,toxin_risk
53,37,37,87,48,11,45,0.12,0.23,0.56,0.38,hormonal_risk
73,39,44,12,69,18,71,0.7,0.54,0.11,0.85,healthy_trend
55,89,69,24,43,2,7,0.44,0.93,0.33,0.81,toxin_risk
42,77,45,1,54,14,46,0.8,0.72,0.23,0.89,balanced_user
84,8,52,20,76,16,68,0.79,0.09,0.09504475595778049,0.71,healthy_trend
50,30,47,52,55,3,5,0.69,0.17,0.35,0.7,healthy_trend
56,63,48,76,42,9,39,0.29,0.58,0.1,0.58,toxin_risk
70,38,53,33,61,12,34,0.65,0.26,0.21,0.0,balanced_user
55,100,39,100,29,3,8,0.15,1.0,0.6,0.0,hormonal_risk
54,91,54,88,30,2,6,0.46,1.0,0.34,0.71,hormonal_risk
30,46,29,48,51,7,28,0.53,0.3,0.18,0.43,balanced_user
62,62,59,59,45,5,18,0.2,0.66,0.57,0.4,hormonal_risk
47,55,70,17,51,7,25,0.3,0.66,0.13,0.72,processed_food_heavy
29,78,98,49,26,4,17,0.08,0.73,0.04,0.9,processed_food_heavy
47,34,18,29,66,4,14,0.72,0.17,0.17,0.73,balanced_user
100,21,42,30,76,2,5,0.71,0.18,0.18,0.46,balanced_user
52,96,29,55,43,6,23,0.41,0.99,0.14,0.0,toxin_risk
59,75,34,100,37,3,4,0.34,0.71,0.76,0.73,hormonal_risk
54,81,45,79,37,10,31,0.15,0.59,0.36,0.0,hormonal_risk
56,9,69,4,68,3,7,0.62,0.06,0.34,0.82,balanced_user
72,43,32,13,71,14,57,0.9,0.4,0.17,0.54,healthy_trend
55,93,100,56,26,6,19,0.24,0.95,0.17,0.97,processed_food_heavy
46,84,56,93,28,12,45,0.32,0.73,0.53,0.51,hormonal_risk
56,64,47,57,47,8,33,0.49,0.42,0.58,0.73,hormonal_risk
40,74,63,70,33,9,37,0.28,0.69,0.42,0.21,hormonal_risk
66,62,78,100,31,11,46,0.15,0.58,0.66,0.7,hormonal_risk
55,84,22,76,43,11,41,0.25,0.61,0.36,0.3,hormonal_risk
43,74,58,17,48,6,34,0.37,0.97,0.1,0.82,processed_food_heavy
65,14,58,4,72,9,34,0.76,0.15,0.09,0.52,balanced_user
51,81,25,21,56,2,4,0.59,0.78,0.28,0.0,toxin_risk
75,13,21,41,75,11,41,0.77,0.13,0.34,0.45,balanced_user
29,87,59,51,33,10,43,0.38,0.98,0.19,0.57,toxin_risk
51,56,26,0,67,9,31,0.58,0.29,0.31,0.0,healthy_trend
78,55,48,32,60,4,8,0.56,0.71,0.28,0.54,balanced_user
52,56,64,100,33,9,28,0.47,0.4,0.31,0.36,hormonal_risk
52,72,39,50,47,2,2,0.23,0.66,0.69,0.46,hormonal_risk
53,82,48,78,36,2,12,0.36,0.7,0.22899682964530613,0.0,hormonal_risk
70,38,49,7,69,7,31,0.48,0.43,0.35,0.51,balanced_user
50,77,38,37,49,2,1,0.42,0.86,0.26,0.88,toxin_risk
27,85,67,14,40,6,19,0.06,0.99,0.14,0.92,processed_food_heavy
65,69,40,79,44,1,5,0.54,0.65,0.54,0.55,hormonal_risk
76,41,46,60,57,5,18,0.36,0.51,0.88,0.35,hormonal_risk
65,84,58,43,45,11,46,0.44,0.87,0.13,0.52,toxin_risk
61,100,48,39,43,10,42,0.57,0.96,0.03449557169238977,0.85,toxin_risk
62,63,94,49,39,8,36,0.45,0.54,0.014778883496952862,0.99,processed_food_heavy
74,34,5,15,80,16,69,0.62,0.44,0.16,0.6,healthy_trend
100,8,14,34,86,7,28,0.81,0.13,0.32,0.0,healthy_trend
45,59,46,53,46,6,23,0.7,0.6,0.06,0.73,balanced_user
65,52,34,57,55,2,16,0.3,0.62,0.53,0.72,hormonal_risk
38,78,93,43,31,2,6,0.11,0.8,0.01,0.72,processed_food_heavy
82,72,46,41,55,2,8,0.26,0.6,0.16,0.7,toxin_risk
31,86,72,53,30,7,29,0.23,0.94,0.05,0.85,processed_food_heavy
74,58,48,67,50,3,6,0.4,0.6,0.76,0.54,hormonal_risk
51,59,42,15,58,5,18,0.72,0.8,0.06,0.84,balanced_user
33,79,42,31,45,12,49,0.45,0.9,0.052921803571105284,0.74,toxin_risk
93,39,38,7,77,3,10,0.62,0.36,0.0420958355339742,0.58,healthy_trend
82,3,0,18,90,13,54,0.82,0.16,0.08,0.63,healthy_trend
95,31,6,0,89,14,51,0.86,0.16,0.05,0.56,healthy_trend
52,26,60,79,46,4,6,0.23,0.25,0.35,0.0,hormonal_risk
64,54,55,69,46,11,47,0.17,0.76,0.69,0.71,hormonal_risk
55,61,73,28,48,3,15,0.19,0.62,0.13,0.94,toxin_risk
75,56,34,25,65,3,9,0.89,0.58,0.09,0.46,healthy_trend
44,74,70,37,40,3,5,0.08,0.54,0.12,0.65,processed_food_heavy
74,58,56,85,43,7,25,0.53,0.54,0.0,0.25,hormonal_risk
53,52,79,79,35,4,11,0.37,0.59,0.42,0.34,hormonal_risk
58,31,32,29,66,9,32,0.56,0.19,0.34,0.62,balanced_user
55,73,65,100,29,5,17,0.36,0.83,0.52,0.0,hormonal_risk
94,38,24,27,76,7,28,0.74,0.3,0.39,0.87,healthy_trend
70,58,33,59,55,12,46,0.79,0.54,0.25,0.77,balanced_user
29,66,78,0,46,10,49,0.53,0.63,0.12,0.79,toxin_risk
54,59,24,18,63,11,45,0.54,0.45,0.09,0.71,balanced_user
62,46,79,23,53,3,3,0.19,0.45,0.18,0.61,processed_food_heavy
59,32,18,22,71,8,32,0.75,0.36,0.09068843003362499,0.84,healthy_trend
33,80,30,51,43,4,13,0.33,0.93,0.31,0.84,toxin_risk
45,100,46,63,34,8,37,0.13,0.82,0.06,0.67,processed_food_heavy
100,67,0,16,79,12,42,0.94,0.73,0.0,0.69,healthy_trend
66,65,92,45,41,1,6,0.14,0.65,0.16,0.77,processed_food_heavy
74,74,48,46,51,8,40,0.29,0.84,0.2,0.55,toxin_risk
47,86,79,48,33,2,1,0.12,0.52,0.18,0.68,processed_food_heavy
71,46,23,18,71,11,44,0.67,0.41,0.27,0.56,healthy_trend
44,66,65,27,46,11,42,0.47,0.67,0.03964398745653599,0.55,toxin_risk
87,27,0,31,82,11,51,0.67,0.0,0.19,0.54,healthy_trend
71,54,49,65,50,11,51,0.58,0.89,0.27,0.47,balanced_user
35,77,57,59,35,4,11,0.02,0.72,0.09155074784031357,1.0,processed_food_heavy
58,76,37,45,50,11,40,0.37,0.64,0.06,0.64,toxin_risk
81,48,34,68,57,6,24,0.65,0.34,0.32,0.76,balanced_user
48,61,100,54,33,1,2,0.37,0.52,0.06,0.88,processed_food_heavy
55,34,23,56,60,6,20,0.51,0.52,0.22,0.85,balanced_user
83,42,100,55,46,6,32,0.33,0.48,0.18,0.84,processed_food_heavy
86,96,53,40,49,12,48,0.41,0.87,0.19,0.48,toxin_risk
53,41,32,8,68,6,26,0.35,0.17,0.0728116262632404,0.46,balanced_user
41,52,15,41,58,8,29,0.54,0.68,0.23,0.78,balanced_user
34,72,97,81,21,6,27,0.03,0.93,0.01,0.62,processed_food_heavy
64,91,77,69,31,2,9,0.42,0.98,0.15,0.8,processed_food_heavy
78,61,40,2,68,13,50,0.51,0.74,0.17048750106874588,0.75,balanced_user
72,0,33,0,84,17,64,0.67,0.2,0.2,0.48,healthy_trend
62,50,47,8,64,13,51,0.72,0.47,0.17,0.44,balanced_user
55,53,54,25,55,4,16,0.46,0.55,0.15,0.0,balanced_user
45,57,42,66,45,4,14,0.37,0.41,0.0,0.27,hormonal_risk
38,17,45,16,65,3,10,0.63,0.16,0.12,0.7,balanced_user
70,66,64,54,46,6,23,0.79,0.47,0.06,0.87,balanced_user
30,52,32,85,40,10,41,0.55,0.34,0.3653447141455024,0.71,hormonal_risk
17,81,55,19,40,3,6,0.17,0.81,0.0,0.91,processed_food_heavy
24,95,67,15,36,3,14,0.22,0.83,0.03,0.9,processed_food_heavy
55,30,44,100,45,6,22,0.53,0.21,0.5120677901090479,0.49,hormonal_risk
38,100,94,63,20,6,21,0.18,0.98,0.12,0.91,processed_food_heavy
70,38,56,65,52,6,24,0.65,0.44,0.14,0.47,balanced_user
94,53,25,0,79,18,77,0.81,0.68,0.32,0.87,healthy_trend
55,91,51,53,40,2,4,0.4,0.99,0.0,0.91,toxin_risk
80,11,25,9,83,14,60,0.71,0.03,0.0,0.7,healthy_trend
51,77,45,47,45,11,43,0.48,0.83,0.29,0.63,toxin_risk
62,38,50,62,53,3,13,0.6,0.47,0.32,0.9,balanced_user
19,75,100,81,15,8,21,0.29,0.75,0.08,0.69,processed_food_heavy
49,64,55,49,45,3,6,0.17,0.87,0.1,0.67,processed_food_heavy
69,54,17,93,51,8,31,0.11,0.42,0.44,0.7,hormonal_risk
66,89,39,12,56,14,62,0.41,1.0,0.24,0.53,balanced_user
57,39,35,17,66,15,72,0.8,0.38,0.11,0.67,healthy_trend
62,28,35,5,73,9,25,0.55,0.29,0.16,0.77,healthy_trend
64,48,59,37,55,3,7,0.26,0.52,0.03,0.0,processed_food_heavy
36,70,57,59,37,10,40,0.41,0.66,0.08,0.9,toxin_risk
21,94,76,40,27,4,18,0.33,0.87,0.025902769436066637,0.76,processed_food_heavy
88,6,34,18,82,9,40,0.44,0.0,0.0,0.46,balanced_user
84,36,22,37,72,2,5,0.77,0.37,0.1640133041188188,0.6,healthy_trend
40,28,83,35,48,11,45,0.19,0.19,0.29,0.76,toxin_risk
81,84,42,30,56,9,38,0.54,0.72,0.24,0.93,toxin_risk
100,54,14,35,74,7,24,0.8,0.69,0.0,0.77,healthy_trend
22,82,86,57,24,4,12,0.32,0.83,0.02,0.93,processed_food_heavy
95,46,5,12,83,10,37,0.61,0.8,0.06866991810898611,0.61,healthy_trend
60,30,32,16,70,9,29,0.62,0.17,0.2,0.71,balanced_user
61,38,29,14,70,12,44,0.72,0.3,0.11278843849977606,0.81,balanced_user
28,84,65,51,32,6,23,0.4,0.85,0.18,0.69,processed_food_heavy
47,68,61,0,54,13,53,0.7,0.52,0.4,0.7,healthy_trend
78,100,23,18,59,11,45,0.37,1.0,0.17,0.62,toxin_risk
71,47,38,24,65,11,40,0.69,0.26,0.08345004907984548,0.62,healthy_trend
29,76,62,86,26,6,26,0.22,0.63,0.49,0.3,hormonal_risk
56,49,45,74,47,4,10,0.45,0.63,0.39,0.0,hormonal_risk
50,49,69,56,44,10,39,0.44,0.47,0.5,0.29,hormonal_risk
35,96,100,69,17,8,38,0.07,0.89,0.0,0.86,processed_food_heavy
28,26,83,72,36,9,29,0.51,0.38,0.0,0.68,hormonal_risk
39,79,63,29,42,5,20,0.4,0.76,0.0572415407595501,0.69,toxin_risk
84,91,54,57,45,3,18,0.16,0.75,0.07,0.92,toxin_risk
68,56,95,22,48,4,20,0.22,0.66,0.11,0.72,processed_food_heavy
26,64,65,19,44,4,12,0.18,0.57,0.13,0.78,processed_food_heavy
76,51,34,33,64,16,64,0.77,0.38,0.12092300557758441,0.5,healthy_trend
39,82,64,19,43,1,19,0.31,0.68,0.16,0.0,processed_food_heavy
72,65,24,34,62,14,56,0.67,0.85,0.33,0.68,balanced_user
14,83,65,32,33,4,15,0.41,0.7,0.13,0.77,processed_food_heavy
59,29,35,0,73,9,45,0.88,0.21,0.02363280504680163,0.58,healthy_trend
18,66,100,51,25,1,1,0.14,0.38,0.03,0.9,processed_food_heavy
72,73,74,30,48,3,3,0.2,0.91,0.2,0.0,toxin_risk
73,51,21,31,67,12,52,0.43,0.59,0.26,0.0,balanced_user
82,38,47,10,71,4,1,0.57,0.15,0.24,0.47,toxin_risk
75,55,52,46,55,8,30,0.7,0.55,0.2,0.59,balanced_user
66,32,27,53,63,5,19,0.49,0.22,0.22,0.55,balanced_user
59,52,46,27,58,14,57,0.79,0.5,0.28,0.82,balanced_user
70,15,37,27,72,14,47,0.94,0.15,0.09,0.58,healthy_trend
57,87,63,36,42,8,33,0.3,0.86,0.14,0.0,processed_food_heavy
59,23,30,7,74,17,77,0.6,0.39,0.29,0.72,healthy_trend
71,20,20,20,77,3,18,0.63,0.26,0.32,0.0,healthy_trend
43,49,80,47,41,2,26,0.23,0.54,0.17,0.0,processed_food_heavy
82,40,19,11,78,9,44,0.68,0.24,0.17,0.52,balanced_user
50,63,49,26,53,13,53,0.44,0.74,0.34,0.73,balanced_user
47,98,61,57,32,6,20,0.24,0.89,0.18,0.68,processed_food_heavy
91,49,0,9,83,17,67,0.65,0.4,0.37,0.0,healthy_trend
38,49,90,100,24,2,9,0.51,0.33,0.86,0.67,hormonal_risk
57,57,35,73,48,9,38,0.3,0.47,0.78,0.61,hormonal_risk
48,77,98,37,34,3,9,0.41,0.61,0.06,0.97,processed_food_heavy
27,75,84,55,28,5,17,0.06,0.61,0.08,0.86,processed_food_heavy
64,60,55,30,54,1,1,0.25,0.42,0.28,0.57,toxin_risk
51,97,44,16,48,8,32,0.47,0.87,0.19,0.7,toxin_risk
65,16,0,0,87,3,13,0.78,0.02,0.06136403698873837,0.56,healthy_trend
100,17,18,12,88,13,52,0.84,0.09,0.26,0.73,healthy_trend
26,67,85,58,29,3,15,0.22,0.57,0.1,0.98,processed_food_heavy
62,89,59,12,50,2,13,0.17,0.84,0.06,0.0,toxin_risk
60,73,100,48,34,4,17,0.1,0.79,0.12,0.99,processed_food_heavy
58,49,23,45,60,7,34,0.66,0.54,0.2,0.44,balanced_user
25,57,75,62,32,4,9,0.38,0.65,0.17,0.74,processed_food_heavy
38,47,1,57,58,9,39,0.82,0.32,0.12,0.78,healthy_trend
50,32,52,28,59,14,55,0.61,0.54,0.015728936343972,0.62,balanced_user
49,43,30,83,48,5,19,0.5,0.26,0.74,0.25,hormonal_risk
34,86,75,57,29,1,6,0.07,0.97,0.09,0.68,processed_food_heavy
83,68,46,71,49,11,43,0.27,0.52,0.93,0.23,hormonal_risk
63,66,44,30,55,10,43,0.32,0.44,0.23,0.47,toxin_risk
74,66,60,68,45,3,13,0.35,0.64,0.77,0.34,hormonal_risk
49,75,61,90,30,3,2,0.44,0.84,0.3399039192680462,0.35,hormonal_risk
66,67,41,55,50,3,15,0.58,0.79,0.29,0.44,balanced_user
46,73,91,45,34,5,24,0.37,0.72,0.09332997390268587,0.78,toxin_risk
58,87,29,84,39,2,2,0.32,0.96,0.0,0.3,hormonal_risk
57,63,54,90,37,11,43,0.23,0.55,0.23784398494642503,0.0,hormonal_risk
29,29,53,87,40,8,25,0.1,0.26,0.68,0.33,hormonal_risk
80,61,34,28,64,4,14,0.36,0.48,0.022047263577377282,0.87,balanced_user
45,100,72,58,28,5,22,0.41,1.0,0.11891859952171897,0.96,processed_food_heavy
87,25,55,36,67,11,40,0.62,0.35,0.18,0.56,balanced_user
40,12,59,35,58,8,26,0.58,0.26,0.32,0.42,balanced_user
57,56,67,49,46,3,18,0.22,0.57,0.05,0.75,processed_food_heavy
27,36,28,25,59,12,41,0.56,0.26,0.12,0.73,balanced_user
89,84,37,40,57,3,20,0.18,0.9,0.0,0.71,processed_food_heavy
70,74,78,48,42,8,30,0.4,0.68,0.19362988561034064,0.36,hormonal_risk
52,90,76,53,33,6,22,0.37,0.92,0.1,0.48,toxin_risk
65,65,32,61,51,4,15,0.19,0.71,0.28,0.84,toxin_risk
64,48,67,25,56,9,42,0.63,0.44,0.22,0.68,balanced_user
42,65,50,13,53,9,49,0.15,0.81,0.23,0.87,toxin_risk
59,85,48,84,35,12,49,0.49,0.65,0.1,0.71,toxin_risk
74,80,27,32,58,3,18,0.59,0.75,0.18,0.88,balanced_user
84,49,19,43,68,6,32,0.61,0.62,0.33,0.0,balanced_user
38,49,51,73,41,1,8,0.43,0.35,0.59,0.51,hormonal_risk
71,29,24,26,73,6,34,0.81,0.13,0.11875518951572428,0.58,healthy_trend
66,52,27,2,71,8,33,0.66,0.45,0.14,0.0,balanced_user
50,41,9,18,70,16,59,0.8,0.48,0.32,0.8,healthy_trend
34,98,80,37,29,1,4,0.32,1.0,0.03,0.67,processed_food_heavy
57,66,46,22,55,3,13,0.36,0.57,0.029789147726610947,0.7,balanced_user
43,33,35,54,55,9,42,0.66,0.62,0.031066348447515376,0.87,balanced_user
35,84,38,83,32,10,42,0.55,0.92,0.58,0.4,hormonal_risk
53,36,60,89,42,5,19,0.4,0.23,0.39,0.64,hormonal_risk
100,38,28,3,82,11,47,0.66,0.45,0.1,0.0,healthy_trend
59,46,22,12,69,17,64,0.89,0.55,0.36,0.81,healthy_trend
46,77,80,71,29,1,13,0.37,0.91,0.06,0.71,processed_food_heavy
66,29,52,12,68,15,60,0.81,0.19,0.39,0.78,healthy_trend
25,70,41,32,45,10,42,0.32,0.67,0.31,0.0,toxin_risk
95,38,31,0,81,13,54,0.75,0.28,0.2,0.83,healthy_trend
77,51,58,24,61,11,37,0.79,0.68,0.34,0.49,balanced_user
91,23,31,0,84,17,72,0.8,0.3,0.29,0.47,healthy_trend
65,55,56,38,54,2,2,0.09,0.39,0.19,0.79,processed_food_heavy
100,51,35,18,74,18,69,0.58,0.43,0.22,0.87,healthy_trend
69,56,29,38,61,11,47,0.4,0.79,0.19,0.73,balanced_user
90,31,23,24,78,10,50,0.63,0.19,0.12588082037218118,0.68,balanced_user
75,64,57,69,46,9,32,0.35,0.65,0.41,0.58,hormonal_risk
64,35,16,52,65,10,38,0.64,0.34,0.24,0.54,balanced_user
70,60,65,63,45,7,28,0.3,0.46,0.19,0.61,processed_food_heavy
78,76,49,70,45,11,44,0.31,0.42,0.53,0.41,hormonal_risk
48,93,71,51,33,8,27,0.28,1.0,0.053611756907367594,0.84,processed_food_heavy
79,26,37,0,79,16,75,0.71,0.37,0.27,0.66,healthy_trend
59,58,54,41,51,7,30,0.52,0.56,0.24,0.95,toxin_risk
58,61,56,42,49,8,29,0.51,0.6,0.12,0.57,toxin_risk
73,49,9,26,72,16,66,0.65,0.34,0.31,0.71,healthy_trend
33,80,69,49,33,2,2,0.36,0.84,0.66,0.39,hormonal_risk
100,25,8,25,85,10,39,0.58,0.16,0.0,0.0,healthy_trend
62,80,45,81,39,3,13,0.14,0.74,0.35,0.74,hormonal_risk
21,80,44,69,32,8,35,0.28,0.82,0.16,0.67,processed_food_heavy
53,73,50,29,50,10,38,0.16,0.6,0.06,0.89,toxin_risk
89,27,28,83,62,12,41,0.13,0.13,0.64,0.47,hormonal_risk
61,64,64,29,51,9,26,0.18,0.57,0.2,0.91,toxin_risk
51,76,35,44,49,5,22,0.4,0.53,0.0,0.66,toxin_risk
75,61,10,37,66,18,74,0.62,0.54,0.28,0.81,healthy_trend
80,20,24,28,77,18,69,0.86,0.03,0.3,0.83,healthy_trend
53,59,43,76,43,7,22,0.45,0.65,0.17329235804893703,0.74,hormonal_risk
49,67,43,45,48,10,42,0.2,0.72,0.5,0.63,hormonal_risk
57,50,62,99,36,11,35,0.29,0.43,0.2578235747279942,0.41,hormonal_risk
87,56,56,23,63,5,15,0.66,0.54,0.13,0.85,balanced_user
91,49,59,31,63,13,51,0.46,0.6,0.08,0.88,balanced_user
98,32,21,19,81,15,69,0.57,0.22,0.24,0.74,healthy_trend
49,69,43,10,56,2,8,0.54,0.63,0.0,0.83,toxin_risk
55,71,24,38,55,11,47,0.25,0.73,0.14,0.78,toxin_risk
34,29,100,67,34,5,24,0.26,0.2,0.0,0.0,processed_food_heavy
72,6,0,6,90,12,40,0.61,0.0,0.0,0.5,healthy_trend
100,13,14,6,91,8,41,0.78,0.16,0.12,0.47,healthy_trend
43,39,56,46,50,2,9,0.35,0.23,0.04,1.0,processed_food_heavy
57,100,72,6,44,11,43,0.47,1.0,0.23,0.46,toxin_risk
32,65,91,63,28,3,15,0.09,0.55,0.09,0.96,processed_food_heavy
100,40,38,20,75,17,74,0.94,0.2,0.1,0.76,healthy_trend
27,76,86,71,23,5,20,0.04,0.56,0.07,0.0,processed_food_heavy
70,15,39,42,68,13,60,0.36,0.21,0.1,0.56,balanced_user
36,24,60,38,53,3,14,0.56,0.04,0.12,0.57,balanced_user
39,68,76,65,32,5,19,0.12,0.47,0.15461561535857773,0.61,hormonal_risk
56,93,56,100,26,3,11,0.51,1.0,0.45,0.74,hormonal_risk
47,45,51,38,53,6,23,0.74,0.48,0.18,0.45,balanced_user
71,62,63,19,56,13,47,0.61,0.65,0.12,0.8,balanced_user
55,57,79,32,46,3,13,0.28,0.39,0.05,0.99,processed_food_heavy
98,55,18,0,81,10,39,0.68,0.58,0.18,0.64,healthy_trend
74,54,48,32,60,3,18,0.64,0.51,0.13,0.4,balanced_user
100,7,21,48,81,12,49,0.56,0.19,0.39,0.75,healthy_trend
100,34,35,0,82,17,71,0.93,0.3,0.16,0.77,healthy_trend
68,62,57,30,54,2,11,0.36,0.56,0.2,0.71,toxin_risk
70,19,60,41,62,9,43,0.35,0.29,0.15,0.83,balanced_user
80,49,55,59,54,13,60,0.86,0.5,0.26,0.55,healthy_trend
61,90,40,64,41,10,46,0.54,1.0,0.89,0.24,hormonal_risk
56,61,22,23,62,4,17,0.38,0.64,0.29,0.71,balanced_user
55,31,23,0,75,14,60,0.66,0.43,0.28,0.89,healthy_trend
53,48,91,89,31,1,2,0.45,0.43,0.0460316653244655,0.0,processed_food_heavy
65,51,14,55,61,9,33,0.34,0.45,0.45,0.73,hormonal_risk
90,40,44,25,70,12,40,0.73,0.42,0.07,0.86,healthy_trend
60,48,41,97,43,11,40,0.49,0.56,0.47,0.37,hormonal_risk
54,68,34,34,54,3,18,0.6,0.67,0.07268275780573115,0.0,toxin_risk
73,73,49,76,43,12,48,0.41,0.75,0.41,0.48,hormonal_risk
52,61,73,54,41,14,57,0.54,0.82,0.33,0.0,balanced_user
